model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophetGamma,seat,50,0,3,True,0.93,0.9767441860465117,0.9735099337748344,0.98
fbprophetNB,seat,50,0,3,True,0.93,1.0,1.0,1.0
fbprophet,gift_certificate,50,0.833,1,False,0.93,0.0,0.0,0.0
fbprophetGamma,gift_certificate,50,0.833,1,False,0.93,0.018867924528301886,0.010416666666666666,0.1
fbprophetNB,gift_certificate,50,0.833,1,False,0.93,0.044226044226044224,0.025210084033613446,0.18
fbprophet,gift_certificate,50,0.66,1,False,0.93,0.0,0.0,0.0
fbprophetGamma,gift_certificate,50,0.66,1,False,0.93,0.022813688212927754,0.012605042016806723,0.12
fbprophetNB,gift_certificate,50,0.66,1,False,0.93,0.015151515151515152,0.008670520231213872,0.06
fbprophet,gift_certificate,50,0,1,False,0.93,0.14545454545454545,0.8,0.08
fbprophetGamma,gift_certificate,50,0,1,False,0.93,0.08812260536398467,0.048728813559322036,0.46
fbprophetNB,gift_certificate,50,0,1,False,0.93,0.14883720930232558,0.08421052631578947,0.64
fbprophet,gift_certificate,50,0,3,True,0.93,0.25287356321839083,0.9166666666666666,0.14666666666666667
fbprophetGamma,gift_certificate,50,0,3,True,0.93,0.3448275862068966,0.21978021978021978,0.8
fbprophetNB,gift_certificate,50,0,3,True,0.93,0.3775510204081633,0.2534246575342466,0.74
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0.833,1,False,0.93,0.0,0.0,0.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0.833,1,False,0.93,0.00662565073355419,0.0033931168201648087,0.14
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0.833,1,False,0.93,0.017167381974248927,0.008968609865470852,0.2
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0.66,1,False,0.93,0.0,0.0,0.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0.66,1,False,0.93,0.012422360248447206,0.006363191385217817,0.26
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0.66,1,False,0.93,0.01929824561403509,0.010091743119266056,0.22
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.93,0.0,0.0,0.0
