model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophetGamma,seat,70,0,3,True,0.62,0.0851063829787234,0.044444444444444446,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.62,0.07651245551601424,0.04079696394686907,0.6142857142857143
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.62,0.08375634517766498,0.043824701195219126,0.9428571428571428
fbprophetGamma,gift_certificate,70,0,3,True,0.62,0.09949531362653208,0.05239179954441914,0.9857142857142858
fbprophetGamma,total,70,0,3,True,0.62,0.10316875460574798,0.05439005439005439,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,3,True,0.62,0.09176984705025493,0.04834996162701458,0.9
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.62,0.06262425447316104,0.03244078269824923,0.9
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.62,0.03981797497155859,0.020313406848520024,1.0
fbprophetNB,seat,70,0,3,True,0.62,0.717948717948718,0.56,1.0
fbprophetNB,total,70,0,3,True,0.62,0.7865168539325843,0.6481481481481481,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.62,0.04088888888888889,0.020877458396369137,0.9857142857142858
fbprophetNB,"('DME-ORY', 'seat')",70,0,3,True,0.62,0.039677975848188614,0.020246478873239437,0.9857142857142858
fbprophetNB,gift_certificate,70,0,3,True,0.62,0.0612691466083151,0.03160270880361174,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,3,True,0.625,0.17216117216117216,0.09873949579831932,0.6714285714285714
fbprophet,gift_certificate,70,0,3,True,0.625,0.16790123456790124,0.0918918918918919,0.9714285714285714
fbprophet,seat,70,0,3,True,0.625,0.09504412763068568,0.04989308624376337,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.625,0.08649602824360106,0.04609595484477893,0.7
fbprophet,total,70,0,3,True,0.625,0.11794439764111206,0.06266786034019696,1.0
fbprophetGamma,total,70,0,3,True,0.625,0.10355029585798818,0.054602184087363496,1.0
fbprophetGamma,seat,70,0,3,True,0.625,0.08631319358816275,0.045103092783505154,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.625,0.06531332744924978,0.034807149576669805,0.5285714285714286
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.625,0.06072672971627675,0.03145951521402785,0.8714285714285714
fbprophetGamma,"('DME-ORY', 'seat')",70,0,3,True,0.625,0.09388971684053651,0.049528301886792456,0.9
fbprophetGamma,gift_certificate,70,0,3,True,0.625,0.10226442658875091,0.05388760585065435,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.625,0.08406524466750313,0.043963254593175856,0.9571428571428572
fbprophetNB,seat,70,0,3,True,0.625,0.7142857142857143,0.5555555555555556,1.0
fbprophetNB,total,70,0,3,True,0.625,0.8,0.6666666666666666,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.625,0.04009296920395119,0.020462633451957295,0.9857142857142858
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.625,0.04204204204204204,0.02147239263803681,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,3,True,0.625,0.040104620749782036,0.02046870364876891,0.9857142857142858
fbprophetNB,gift_certificate,70,0,3,True,0.625,0.062194580186583734,0.03209536909674461,1.0
fbprophet,gift_certificate,70,0,3,True,0.63,0.16810877626699627,0.09201623815967523,0.9714285714285714
