model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophetNB,gift_certificate,50,0,3,True,0.61,0.033200531208499334,0.01688048615800135,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.61,0.023124357656731757,0.011712649661634565,0.9
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.61,0.019101703665462055,0.009675732217573221,0.74
fbprophetNB,total,50,0,1,False,0.61,0.06064356435643565,0.031289910600255426,0.98
fbprophetNB,seat,50,0,3,True,0.61,0.060096153846153855,0.030978934324659233,1.0
fbprophetNB,total,50,0,3,True,0.61,0.07112375533428164,0.03687315634218289,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.61,0.026150627615062764,0.013248542660307366,1.0
fbprophetNB,"('DME-ORY', 'seat')",50,0,1,False,0.61,0.016569200779727095,0.008386778490379871,0.68
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.61,0.026102845210127904,0.013224014810896589,1.0
fbprophetNB,"('DME-ORY', 'seat')",50,0,3,True,0.61,0.024850894632206758,0.012581781580271767,1.0
fbprophetNB,seat,50,0,1,False,0.61,0.050619834710743807,0.025980911983032873,0.98
fbprophetNB,gift_certificate,50,0,1,False,0.61,0.02778654878433849,0.014116137311517485,0.88
fbprophet,"('DME-ORY', 'seat')",50,0,1,False,0.615,0.013541239228559704,0.006840796019900498,0.66
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.615,0.01966982788900597,0.010010725777618877,0.56
fbprophet,total,50,0,3,True,0.615,0.024660912453760786,0.012484394506866416,1.0
fbprophet,"('DME-ORY', 'seat')",50,0,3,True,0.615,0.020863759649488837,0.010541851149061775,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.615,0.02498126405196103,0.01264862130027827,1.0
fbprophet,gift_certificate,50,0,1,False,0.615,0.022167487684729065,0.011221945137157107,0.9
fbprophetGamma,seat,50,0,1,False,0.615,0.02595997836668469,0.013157894736842105,0.96
fbprophet,gift_certificate,50,0,3,True,0.615,0.025163563160543533,0.0127420998980632,1.0
fbprophetGamma,total,50,0,1,False,0.615,0.02432969215491559,0.012317747611865259,0.98
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.615,0.019019751280175565,0.009687034277198211,0.52
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.615,0.03802281368821293,0.01937984496124031,1.0
fbprophet,seat,50,0,1,False,0.615,0.020588840848260244,0.01040149781568546,1.0
fbprophetGamma,gift_certificate,50,0,3,True,0.615,0.037608123354644606,0.019164430816404752,1.0
fbprophetGamma,"('DME-ORY', 'seat')",50,0,3,True,0.615,0.03793626707132018,0.019334880123743233,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.615,0.03547357218871941,0.01805706031058144,1.0
fbprophetGamma,seat,50,0,3,True,0.615,0.024108003857280617,0.012201073694485115,1.0
fbprophet,total,50,0,1,False,0.615,0.021079258010118045,0.010651896037494673,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.615,0.01949792834511333,0.009869232667160128,0.8
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.615,0.021951219512195124,0.011111111111111112,0.9
fbprophet,seat,50,0,3,True,0.615,0.02421893921046258,0.012257906349595489,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.615,0.024863252113376432,0.012588116817724069,1.0
fbprophetGamma,total,50,0,3,True,0.615,0.024248302618816685,0.012272950417280314,1.0
fbprophetGamma,gift_certificate,50,0,1,False,0.615,0.026603001364256484,0.013532269257460098,0.78
fbprophetGamma,"('DME-ORY', 'seat')",50,0,1,False,0.615,0.01961523953225198,0.009996155324875048,0.52
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.615,0.02664535038635758,0.013502565487442613,1.0
fbprophetNB,seat,50,0,1,False,0.615,0.0536480686695279,0.027563395810363836,1.0
fbprophetNB,total,50,0,1,False,0.615,0.06037735849056603,0.03116883116883117,0.96
fbprophetNB,gift_certificate,50,0,3,True,0.615,0.03355704697986577,0.017064846416382253,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.615,0.01881860951385259,0.009533898305084746,0.72
fbprophetNB,"('DME-ORY', 'seat')",50,0,1,False,0.615,0.019278299555116164,0.00975975975975976,0.78
fbprophetNB,total,50,0,3,True,0.615,0.07293946024799416,0.03785011355034065,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.615,0.026476039184537992,0.013415615776764154,1.0
fbprophetNB,"('DME-ORY', 'seat')",50,0,3,True,0.615,0.025176233635448138,0.012748597654258032,1.0
fbprophetNB,gift_certificate,50,0,1,False,0.615,0.02551020408163265,0.012961762799740765,0.8
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.615,0.01761201761201761,0.008921542902125426,0.68
fbprophetNB,seat,50,0,3,True,0.615,0.061957868649318466,0.0319693094629156,1.0
fbprophetGamma,total,50,0,3,True,0.62,0.023815194093831867,0.012051096649795132,1.0
fbprophetGamma,seat,50,0,1,False,0.62,0.027172374752335127,0.013781223083548665,0.96
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.62,0.025119316754584276,0.01271940981938438,1.0
fbprophet,gift_certificate,50,0,1,False,0.62,0.02073050345508391,0.010494752623688156,0.84
fbprophet,gift_certificate,50,0,3,True,0.62,0.025278058645096056,0.012800819252432157,1.0
fbprophet,seat,50,0,3,True,0.62,0.024551927326295114,0.012428535918468804,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.62,0.024919013207077,0.012616704516780217,1.0
fbprophet,seat,50,0,1,False,0.62,0.020306672192291753,0.01025963149078727,0.98
fbprophet,total,50,0,3,True,0.62,0.024850894632206758,0.012581781580271767,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.62,0.019188191881918823,0.009713574097135741,0.78
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.62,0.016208251473477406,0.008204873197414222,0.66
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.62,0.017587055926837843,0.00895094880057286,0.5
fbprophet,"('DME-ORY', 'seat')",50,0,3,True,0.62,0.021088148460565163,0.010656436487638534,1.0
fbprophetGamma,"('DME-ORY', 'seat')",50,0,3,True,0.62,0.03909304143862393,0.019936204146730464,1.0
fbprophetGamma,gift_certificate,50,0,3,True,0.62,0.037565740045078885,0.01914241960183767,1.0
fbprophet,"('DME-ORY', 'seat')",50,0,1,False,0.62,0.01569599339116068,0.007929883138564273,0.76
fbprophetGamma,gift_certificate,50,0,1,False,0.62,0.026639344262295084,0.013551077136900626,0.78
fbprophetGamma,total,50,0,1,False,0.62,0.02558199027884369,0.012956724540036279,1.0
fbprophetGamma,seat,50,0,3,True,0.62,0.024271844660194174,0.012285012285012284,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.62,0.035348179568752205,0.017992083483267363,1.0
fbprophet,total,50,0,1,False,0.62,0.020837763129917072,0.01053084031807436,0.98
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.62,0.038182512409316534,0.01946282600233554,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.62,0.022181146025878003,0.011299435028248588,0.6
fbprophetGamma,"('DME-ORY', 'seat')",50,0,1,False,0.62,0.022222222222222223,0.011328125,0.58
fbprophetNB,total,50,0,3,True,0.62,0.07429420505200593,0.038580246913580245,1.0
fbprophetNB,total,50,0,1,False,0.62,0.06257982120051084,0.032321899736147755,0.98
fbprophetNB,seat,50,0,1,False,0.62,0.05352266521026761,0.027512633352049412,0.98
fbprophetNB,"('DME-ORY', 'seat')",50,0,1,False,0.62,0.01690701143709597,0.008559919436052367,0.68
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.62,0.02110261144816671,0.010692328254477412,0.8
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.62,0.021527960094512993,0.010907156158552806,0.82
fbprophetNB,seat,50,0,3,True,0.62,0.0630119722747322,0.03253090435914118,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.62,0.026434047052603757,0.01339405304045004,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.62,0.02704164413196322,0.013706140350877192,1.0
fbprophetNB,gift_certificate,50,0,3,True,0.62,0.03415300546448088,0.017373175816539264,1.0
fbprophetNB,gift_certificate,50,0,1,False,0.62,0.026727509778357236,0.013585155732273028,0.82
fbprophetNB,"('DME-ORY', 'seat')",50,0,3,True,0.62,0.025303643724696356,0.012813941568426449,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.625,0.015944195316392625,0.008072653884964682,0.64
fbprophet,"('DME-ORY', 'seat')",50,0,1,False,0.625,0.015047021943573668,0.007602956705385427,0.72
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.625,0.024439918533604887,0.012377514182568335,0.96
fbprophetGamma,gift_certificate,50,0,3,True,0.625,0.03729951510630362,0.019004180919802355,1.0
fbprophetGamma,"('DME-ORY', 'seat')",50,0,1,False,0.625,0.013883532587736214,0.007078254030672434,0.36
fbprophet,total,50,0,1,False,0.625,0.02074952360787635,0.010485769313075112,0.98
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.625,0.02518891687657431,0.012755102040816327,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.625,0.019383697813121274,0.009813789632611978,0.78
fbprophet,seat,50,0,3,True,0.625,0.024242424242424246,0.012269938650306749,1.0
fbprophetGamma,seat,50,0,3,True,0.625,0.02451581269919098,0.012410027302060065,1.0
fbprophetGamma,total,50,0,3,True,0.625,0.0246669955599408,0.012487512487512488,1.0
fbprophet,gift_certificate,50,0,3,True,0.625,0.02546473134708429,0.012896569512509672,1.0
fbprophetGamma,total,50,0,1,False,0.625,0.026709401709401708,0.01353546291283162,1.0
fbprophetGamma,seat,50,0,1,False,0.625,0.027816411682892908,0.014104372355430184,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.625,0.03861003861003861,0.01968503937007874,1.0
fbprophet,gift_certificate,50,0,1,False,0.625,0.02185792349726776,0.011066398390342052,0.88
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.625,0.01844625753813409,0.009389671361502348,0.52
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.625,0.02183734939759036,0.011128165771297006,0.58
fbprophet,"('DME-ORY', 'seat')",50,0,3,True,0.625,0.021123785382340516,0.01067463706233988,1.0
fbprophet,total,50,0,3,True,0.625,0.02469135802469136,0.0125,1.0
fbprophet,seat,50,0,1,False,0.625,0.020310880829015547,0.010261780104712043,0.98
fbprophetGamma,gift_certificate,50,0,1,False,0.625,0.030303030303030304,0.015416958654519973,0.88
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.625,0.03577817531305904,0.018214936247723135,1.0
fbprophetGamma,"('DME-ORY', 'seat')",50,0,3,True,0.625,0.03895597974289053,0.01986491855383393,1.0
fbprophetNB,seat,50,0,3,True,0.625,0.06501950585175552,0.033602150537634407,1.0
fbprophetNB,gift_certificate,50,0,3,True,0.625,0.03479471120389701,0.017705382436260624,1.0
fbprophetNB,total,50,0,3,True,0.625,0.07704160246533127,0.04006410256410257,1.0
fbprophetNB,gift_certificate,50,0,1,False,0.625,0.02664002664002664,0.013545546901456146,0.8
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.625,0.01987967564739733,0.010071561091969255,0.76
fbprophetNB,"('DME-ORY', 'seat')",50,0,1,False,0.625,0.019038076152304607,0.009639776763064434,0.76
fbprophetNB,seat,50,0,1,False,0.625,0.056625141562853906,0.029137529137529136,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.625,0.0267022696929239,0.013531799729364006,1.0
fbprophetNB,"('DME-ORY', 'seat')",50,0,3,True,0.625,0.025601638504864313,0.012966804979253113,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.625,0.01816724552497996,0.009206607094503114,0.68
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.625,0.027188689505165852,0.013781697905181918,1.0
fbprophetNB,total,50,0,1,False,0.625,0.062216461438755664,0.032150033489618215,0.96
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.63,0.02542588354945334,0.012876641771825908,1.0
fbprophet,seat,50,0,3,True,0.63,0.02453385672227674,0.012419274714356682,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.63,0.01861635220125786,0.009426751592356689,0.74
fbprophetGamma,gift_certificate,50,0,1,False,0.63,0.02528977871443625,0.012870933142652842,0.72
fbprophet,gift_certificate,50,0,1,False,0.63,0.022919780767314397,0.01160443995963673,0.92
fbprophetGamma,seat,50,0,3,True,0.63,0.025144581342720646,0.012732365673542145,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.63,0.024805102763997163,0.012626262626262626,0.7
fbprophet,total,50,0,3,True,0.63,0.024807740014884644,0.012559658377292138,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.63,0.01892901618929016,0.009583858764186633,0.76
fbprophet,seat,50,0,1,False,0.63,0.020785699438786113,0.010501995379122032,1.0
fbprophet,gift_certificate,50,0,3,True,0.63,0.025873221216041395,0.01310615989515072,1.0
fbprophetGamma,gift_certificate,50,0,3,True,0.63,0.03827018752391887,0.019508388607101055,1.0
