model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophetNB,seat,70,0,5,True,0.61,0.4430379746835443,0.2845528455284553,1.0
fbprophetNB,gift_certificate,70,0,5,True,0.61,0.1074443591711435,0.05677210056772101,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.61,0.053742802303262956,0.027613412228796843,1.0
fbprophetNB,total,70,0,4,True,0.61,0.6796116504854368,0.5147058823529411,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,4,True,0.61,0.04677581022385566,0.023947998631542934,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.61,0.04330343334364367,0.022130888397091368,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.61,0.04903677758318739,0.025134649910233394,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,5,True,0.61,0.058922558922558925,0.030355594102341718,1.0
fbprophetGamma,total,70,0,5,True,0.615,0.22727272727272727,0.1282051282051282,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.615,0.037629879247402416,0.019192208536236037,0.9571428571428572
fbprophet,total,70,0,5,True,0.615,0.12302284710017573,0.06554307116104868,1.0
fbprophet,seat,70,0,4,True,0.615,0.08760951188986234,0.04581151832460733,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,5,True,0.615,0.03442340791738382,0.017513134851138354,1.0
fbprophetGamma,gift_certificate,70,0,5,True,0.615,0.07021063189568708,0.036382536382536385,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.615,0.043762246897452645,0.022393048128342245,0.9571428571428572
fbprophet,"('DME-ORY', 'seat')",70,0,4,True,0.615,0.037991858887381276,0.019363762102351315,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,5,True,0.615,0.04005722460658083,0.020437956204379562,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.615,0.05401234567901235,0.02775574940523394,1.0
fbprophet,gift_certificate,70,0,4,True,0.615,0.056795131845841784,0.029227557411273485,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.615,0.04234724742891712,0.021631644004944377,1.0
fbprophet,gift_certificate,70,0,5,True,0.615,0.06551240056153487,0.033865505563618774,1.0
