model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophet,"('DME-ORY', 'seat')",70,0,5,True,0.62,0.04306367271608736,0.022005658597925182,1.0
fbprophet,seat,70,0,5,True,0.62,0.09985734664764623,0.052552552552552555,1.0
fbprophetGamma,gift_certificate,70,0,5,True,0.62,0.0863664404688464,0.04513217279174726,1.0
fbprophetGamma,total,70,0,4,True,0.62,0.206794682422452,0.11532125205930807,1.0
fbprophet,total,70,0,5,True,0.62,0.1131770412287793,0.05998286203941731,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.62,0.05434782608695652,0.027932960893854747,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.62,0.040647824706255956,0.02078596947060734,0.9142857142857143
fbprophetGamma,seat,70,0,4,True,0.62,0.11914893617021276,0.06334841628959276,1.0
fbprophet,gift_certificate,70,0,5,True,0.62,0.07146503318019397,0.037056643726839596,1.0
fbprophetGamma,gift_certificate,70,0,4,True,0.62,0.06842619745845552,0.0354251012145749,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,4,True,0.62,0.03269500233535731,0.016619183285849954,1.0
fbprophetNB,gift_certificate,70,0,4,True,0.62,0.106544901065449,0.05627009646302251,1.0
fbprophetNB,total,70,0,5,True,0.62,0.5957446808510638,0.42424242424242425,1.0
fbprophetNB,gift_certificate,70,0,5,True,0.62,0.1286764705882353,0.068762278978389,1.0
fbprophetNB,total,70,0,4,True,0.62,0.6829268292682926,0.5185185185185185,1.0
fbprophetNB,seat,70,0,5,True,0.62,0.5833333333333334,0.4117647058823529,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.62,0.05537974683544304,0.028478437754271765,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.62,0.05116959064327485,0.02625656414103526,1.0
fbprophetNB,seat,70,0,4,True,0.62,0.43613707165109034,0.2788844621513944,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.62,0.04953998584571833,0.02539912917271408,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.62,0.05591054313099041,0.02875924404272802,1.0
